seed,gene,distance,p_value,p_adj,rank,top_100,top_5_percent
2024,DYNC1LI2,1.8087957797739202e-9,0.9559279260666864,0.9999999999237472,2351,FALSE,FALSE
2024,UBE2J1,1.8058011429429227e-9,0.9560008175912644,0.9999999999237472,2352,FALSE,FALSE
2024,EREG,1.804605823954063e-9,0.956029912582133,0.9999999999237472,2353,FALSE,FALSE
2024,JUNB,1.803922665113021e-9,0.9560465412242604,0.9999999999237472,2354,FALSE,FALSE
2024,C12orf75,1.8033592753487675e-9,0.9560602546039872,0.9999999999237472,2355,FALSE,FALSE
2024,CDV3,1.803166004572781e-9,0.9560649589798874,0.9999999999237472,2356,FALSE,FALSE
2024,C4orf3,1.8016602055537715e-9,0.9561016114676034,0.9999999999237472,2357,FALSE,FALSE
2024,MTRNR2L4,1.8007707743054347e-9,0.9561232610590576,0.9999999999237472,2358,FALSE,FALSE
2024,UBE2B,1.7995533743948674e-9,0.9561528937680702,0.9999999999237472,2359,FALSE,FALSE
2024,LMO4,1.796371034238991e-9,0.9562303553378988,0.9999999999237472,2360,FALSE,FALSE
2024,TFRC,1.7938566425444055e-9,0.9562915586187236,0.9999999999237472,2361,FALSE,FALSE
2024,TWF1,1.7917843481567756e-9,0.9563420009196358,0.9999999999237472,2362,FALSE,FALSE
2024,HOXB9,1.789046846978846e-9,0.9564086354742468,0.9999999999237472,2363,FALSE,FALSE
2024,PSAP,1.7885770883757836e-9,0.956420070077238,0.9999999999237472,2364,FALSE,FALSE
2024,USMG5,1.7885721334111811e-9,0.956420190688282,0.9999999999237472,2365,FALSE,FALSE
2024,GNB1,1.7810045606601946e-9,0.9566043975766682,0.9999999999237472,2366,FALSE,FALSE
2024,KIAA2013,1.7751654502019632e-9,0.956746532498263,0.9999999999237472,2367,FALSE,FALSE
2024,GMFB,1.7737441630961842e-9,0.9567811295056392,0.9999999999237472,2368,FALSE,FALSE
2024,CDC25B,1.7736961009779e-9,0.956782299436385,0.9999999999237472,2369,FALSE,FALSE
2024,CEBPD,1.769918432068433e-9,0.9568742559533132,0.9999999999237472,2370,FALSE,FALSE
2024,FAM120A,1.768291311969172e-9,0.9569138637031892,0.9999999999237472,2371,FALSE,FALSE
2024,GCLM,1.768214538686245e-9,0.956915732539587,0.9999999999237472,2372,FALSE,FALSE
2024,DDIT4,1.7654140798396407e-9,0.956983902241917,0.9999999999237472,2373,FALSE,FALSE
2024,AKAP9,1.7639340761532947e-9,0.9570199291118746,0.9999999999237472,2374,FALSE,FALSE
2024,HLA-C,1.7629225950745027e-9,0.957044551058686,0.9999999999237472,2375,FALSE,FALSE
2024,GALK1,1.7623925668019062e-9,0.9570574532718512,0.9999999999237472,2376,FALSE,FALSE
2024,TMC6,1.7596487982064986e-9,0.9571242436383612,0.9999999999237472,2377,FALSE,FALSE
2024,LAIR2,1.756573593942947e-9,0.9571991023570424,0.9999999999237472,2378,FALSE,FALSE
2024,SOD1,1.7542548370967152e-9,0.957255547366644,0.9999999999237472,2379,FALSE,FALSE
2024,TPR,1.7529760124223e-9,0.9572866776181032,0.9999999999237472,2380,FALSE,FALSE
2024,MS4A1,1.7514462172705611e-9,0.957323917294612,0.9999999999237472,2381,FALSE,FALSE
2024,MKRN1,1.751202613356012e-9,0.9573298473331,0.9999999999237472,2382,FALSE,FALSE
2024,RP6-109B7.3,1.7503366595712183e-9,0.9573509272239504,0.9999999999237472,2383,FALSE,FALSE
2024,RP11-295G20.2,1.7502230438963992e-9,0.957353692969632,0.9999999999237472,2384,FALSE,FALSE
2024,RP1-17K7.2,1.7501990995672327e-9,0.957354275846357,0.9999999999237472,2385,FALSE,FALSE
2024,FAM177A1,1.7411872693297352e-9,0.957573652416237,0.9999999999237472,2386,FALSE,FALSE
2024,LAPTM4A,1.7407467820463143e-9,0.9575843753582256,0.9999999999237472,2387,FALSE,FALSE
2024,GALNT1,1.7311414168674379e-9,0.9578182041580002,0.9999999999237472,2388,FALSE,FALSE
2024,RALBP1,1.730352602214125e-9,0.9578374068777216,0.9999999999237472,2389,FALSE,FALSE
2024,CALM3,1.7286777480487787e-9,0.9578781792175336,0.9999999999237472,2390,FALSE,FALSE
2024,MARCKS,1.7223012562187243e-9,0.9580334083619466,0.9999999999237472,2391,FALSE,FALSE
2024,PSMB10,1.7220136544739694e-9,0.9580404097685828,0.9999999999237472,2392,FALSE,FALSE
2024,IDO1,1.721430621856679e-9,0.958054603184884,0.9999999999237472,2393,FALSE,FALSE
2024,DAZAP2,1.7206688657103164e-9,0.9580731474883526,0.9999999999237472,2394,FALSE,FALSE
2024,CMPK1,1.7149879155487944e-9,0.95821144608807,0.9999999999237472,2395,FALSE,FALSE
2024,PHF19,1.714888736697513e-9,0.9582138605362512,0.9999999999237472,2396,FALSE,FALSE
2024,PKIG,1.7088008727925002e-9,0.9583620665746369,0.9999999999237472,2397,FALSE,FALSE
2024,NDUFA5,1.708764132061841e-9,0.9583629610139432,0.9999999999237472,2398,FALSE,FALSE
2024,IFITM3,1.708301647538594e-9,0.9583742200306656,0.9999999999237472,2399,FALSE,FALSE
2024,SLTM,1.7059310948271715e-9,0.9584319304005172,0.9999999999237472,2400,FALSE,FALSE
2024,TGOLN2,1.7010039538704604e-9,0.9585518808141836,0.9999999999237472,2401,FALSE,FALSE
2024,AP3S1,1.7005237202410235e-9,0.958563572070945,0.9999999999237472,2402,FALSE,FALSE
2024,PDLIM1,1.7004611462372583e-9,0.9585650954316906,0.9999999999237472,2403,FALSE,FALSE
2024,CCNDBP1,1.6989611510487772e-9,0.9586016127789008,0.9999999999237472,2404,FALSE,FALSE
2024,KPNA2,1.697497925676005e-9,0.9586372350495268,0.9999999999237472,2405,FALSE,FALSE
2024,CAV1,1.691884260471984e-9,0.9587739006822816,0.9999999999237472,2406,FALSE,FALSE
2024,BASP1,1.6883696422416455e-9,0.9588594652770208,0.9999999999237472,2407,FALSE,FALSE
2024,BCLAF1,1.6851569359983932e-9,0.9589376801348272,0.9999999999237472,2408,FALSE,FALSE
2024,PTP4A2,1.6808720806443462e-9,0.9590419975864736,0.9999999999237472,2409,FALSE,FALSE
2024,CARHSP1,1.6726968760860295e-9,0.9592410299378552,0.9999999999237472,2410,FALSE,FALSE
2024,ALYREF,1.671400780566474e-9,0.9592725847261376,0.9999999999237472,2411,FALSE,FALSE
2024,CASC4,1.669968098123207e-9,0.959307464938843,0.9999999999237472,2412,FALSE,FALSE
2024,IL1B,1.6689360241832206e-9,0.959332591949988,0.9999999999237472,2413,FALSE,FALSE
2024,ANO9,1.6687506244675422e-9,0.9593371057207176,0.9999999999237472,2414,FALSE,FALSE
2024,SNX6,1.667549402434695e-9,0.9593663508934316,0.9999999999237472,2415,FALSE,FALSE
2024,SOX8,1.6663250391595204e-9,0.9593961595233654,0.9999999999237472,2416,FALSE,FALSE
2024,CCL15,1.6656465506994503e-9,0.9594126781839344,0.9999999999237472,2417,FALSE,FALSE
2024,NDUFB5,1.665616263997809e-9,0.9594134155524368,0.9999999999237472,2418,FALSE,FALSE
2024,MT1F,1.6646201914376395e-9,0.9594376662327144,0.9999999999237472,2419,FALSE,FALSE
2024,TMED2,1.662179274121664e-9,0.9594970936939308,0.9999999999237472,2420,FALSE,FALSE
2024,EIF2A,1.655265655674285e-9,0.9596654163849758,0.9999999999237472,2421,FALSE,FALSE
2024,CCNB2,1.6393237174987571e-9,0.9600535542684866,0.9999999999237472,2422,FALSE,FALSE
2024,SREK1IP1,1.6391712271198321e-9,0.9600572669929678,0.9999999999237472,2423,FALSE,FALSE
2024,PSMA6,1.637481977651992e-9,0.960098395664382,0.9999999999237472,2424,FALSE,FALSE
2024,ACBD3,1.636142154256741e-9,0.9601310168282824,0.9999999999237472,2425,FALSE,FALSE
2024,IARS2,1.6301602516382204e-9,0.9602766611844624,0.9999999999237472,2426,FALSE,FALSE
2024,RP5-940J5.9,1.6257438973832741e-9,0.9603841892075254,0.9999999999237472,2427,FALSE,FALSE
2024,LEPROTL1,1.624883385722706e-9,0.9604051407623851,0.9999999999237472,2428,FALSE,FALSE
2024,PCBP1,1.623159516865044e-9,0.9604471132368748,0.9999999999237472,2429,FALSE,FALSE
2024,MYO1B,1.6179158138004626e-9,0.960574786727278,0.9999999999237472,2430,FALSE,FALSE
2024,KCTD12,1.6144524197498496e-9,0.960659113873602,0.9999999999237472,2431,FALSE,FALSE
2024,SERTAD1,1.610755886152484e-9,0.9607491180159924,0.9999999999237472,2432,FALSE,FALSE
2024,RHOA,1.608770961762778e-9,0.9607974476675596,0.9999999999237472,2433,FALSE,FALSE
2024,GABARAPL2,1.6086999935531535e-9,0.9607991756296717,0.9999999999237472,2434,FALSE,FALSE
2024,FAM84A,1.608279194195055e-9,0.9608094214231024,0.9999999999237472,2435,FALSE,FALSE
2024,MOGAT2,1.602764137936689e-9,0.9609437048472818,0.9999999999237472,2436,FALSE,FALSE
2024,KCNE2,1.6013482686822322e-9,0.960978179338458,0.9999999999237472,2437,FALSE,FALSE
2024,STAG2,1.592939031725165e-9,0.9611829343256736,0.9999999999237472,2438,FALSE,FALSE
2024,MMP7,1.5871052568868775e-9,0.9613249813573684,0.9999999999237472,2439,FALSE,FALSE
2024,SLC37A1,1.58597452040457e-9,0.9613525138890242,0.9999999999237472,2440,FALSE,FALSE
2024,TMEM165,1.584974508930794e-9,0.961376863409374,0.9999999999237472,2441,FALSE,FALSE
2024,CSDE1,1.5839009565124262e-9,0.9614030036360028,0.9999999999237472,2442,FALSE,FALSE
2024,RNF130,1.5793721962788666e-9,0.9615132761357654,0.9999999999237472,2443,FALSE,FALSE
2024,ARMC10,1.5789182125716802e-9,0.9615243303977936,0.9999999999237472,2444,FALSE,FALSE
2024,DPEP1,1.5740040018689879e-9,0.961643989289983,0.9999999999237472,2445,FALSE,FALSE
2024,MT2A,1.5715688547066821e-9,0.9617032843840472,0.9999999999237472,2446,FALSE,FALSE
2024,SMIM19,1.5706883339164468e-9,0.961724724850116,0.9999999999237472,2447,FALSE,FALSE
2024,SATB2,1.567502784352194e-9,0.961802292434658,0.9999999999237472,2448,FALSE,FALSE
2024,RP11-46H11.3,1.5643238489005827e-9,0.9618796993271318,0.9999999999237472,2449,FALSE,FALSE
2024,COPB1,1.556504723079437e-9,0.9620700961113308,0.9999999999237472,2450,FALSE,FALSE
2024,SYNPO2,1.5517142811100163e-9,0.962186745098386,0.9999999999237472,2451,FALSE,FALSE
2024,GPX2,1.5442403546460375e-9,0.9623687395148736,0.9999999999237472,2452,FALSE,FALSE
2024,UBBP4,1.5438240400209756e-9,0.9623788770736486,0.9999999999237472,2453,FALSE,FALSE
2024,DDAH2,1.542555115967432e-9,0.9624097763191172,0.9999999999237472,2454,FALSE,FALSE
2024,GNG5,1.5292465642697155e-9,0.9627338528541888,0.9999999999237472,2455,FALSE,FALSE
2024,TRBC2,1.5289633992765492e-9,0.9627407482718656,0.9999999999237472,2456,FALSE,FALSE
2024,UBE2D3,1.5284424302665706e-09,0.962753434518643,0.9999999999237472,2457,FALSE,FALSE
2024,SMIM4,1.5251441174140935e-9,0.962833752779294,0.9999999999237472,2458,FALSE,FALSE
2024,TMEM219,1.5191548652634235e-9,0.9629795999185384,0.9999999999237472,2459,FALSE,FALSE
2024,C1orf56,1.4941765030416e-9,0.9635878732458378,0.9999999999237472,2460,FALSE,FALSE
2024,ALOX5,1.477253018881779e-9,0.9640000061667388,0.9999999999237472,2461,FALSE,FALSE
2024,DRGX,1.4746866586807216e-9,0.9640625048682636,0.9999999999237472,2462,FALSE,FALSE
2024,FAM114A1,1.4603367669634132e-9,0.964411972574986,0.9999999999237472,2463,FALSE,FALSE
2024,LINC00152,1.4591096780977408e-9,0.9644418565982908,0.9999999999237472,2464,FALSE,FALSE
2024,N4BP2L2,1.4571413379798479e-9,0.964489792857503,0.9999999999237472,2465,FALSE,FALSE
2024,KIAA1522,1.4525210724656787e-9,0.9646023136739754,0.9999999999237472,2466,FALSE,FALSE
2024,GNLY,1.4500140062683363e-9,0.964663370446227,0.9999999999237472,2467,FALSE,FALSE
2024,CCL11,1.4492780698701892e-9,0.9646812933872978,0.9999999999237472,2468,FALSE,FALSE
2024,UQCR11,1.4481850684110172e-9,0.9647079122976088,0.9999999999237472,2469,FALSE,FALSE
2024,RAB14,1.4459338171477483e-9,0.9647627392975072,0.9999999999237472,2470,FALSE,FALSE
2024,CS,1.445769968940013e-9,0.9647667296652036,0.9999999999237472,2471,FALSE,FALSE
2024,MTUS1,1.420769569173804e-9,0.9653756009697056,0.9999999999237472,2472,FALSE,FALSE
2024,TRAPPC6A,1.4141068708992708e-9,0.9655378708283496,0.9999999999237472,2473,FALSE,FALSE
2024,TSTD1,1.4134835550212906e-9,0.9655530517449004,0.9999999999237472,2474,FALSE,FALSE
2024,RBP1,1.411352309858857e-9,0.9656049585146126,0.9999999999237472,2475,FALSE,FALSE
2024,IL23A,1.4061028141526707e-9,0.965732811327314,0.9999999999237472,2476,FALSE,FALSE
2024,ACN9,1.4003603314557704e-9,0.9658726719732896,0.9999999999237472,2477,FALSE,FALSE
2024,CTC-425F1.4,1.395906841742051e-9,0.965981139361576,0.9999999999237472,2478,FALSE,FALSE
2024,AK8,1.3931480133366447e-9,0.9660483325825856,0.9999999999237472,2479,FALSE,FALSE
2024,MRPL33,1.3926255708587674e-9,0.9660610570665558,0.9999999999237472,2480,FALSE,FALSE
2024,UBE2C,1.389756980171173e-9,0.9661309239287984,0.9999999999237472,2481,FALSE,FALSE
2024,AK3,1.37597506669388e-9,0.966466597270839,0.9999999999237472,2482,FALSE,FALSE
2024,TCF25,1.3721658944546566e-9,0.966559374812829,0.9999999999237472,2483,FALSE,FALSE
2024,IGFBP5,1.3596328513749806e-9,0.966864637216842,0.9999999999237472,2484,FALSE,FALSE
2024,C7orf55,1.3588872513603852e-9,0.9668827976568029,0.9999999999237472,2485,FALSE,FALSE
2024,PKMYT1,1.3544761488923196e-9,0.9669902384048354,0.9999999999237472,2486,FALSE,FALSE
2024,FAM111B,1.3465034527299894e-9,0.9671844300261166,0.9999999999237472,2487,FALSE,FALSE
2024,GPM6A,1.34520552740972e-9,0.967216043885224,0.9999999999237472,2488,FALSE,FALSE
2024,S100A8,1.3429842902663815e-9,0.9672701471777032,0.9999999999237472,2489,FALSE,FALSE
2024,FBP1,1.342403649249341e-9,0.967284290037713,0.9999999999237472,2490,FALSE,FALSE
2024,APH1A,1.3336150945057364e-9,0.9674983569464448,0.9999999999237472,2491,FALSE,FALSE
2024,S100A7,1.333545168853757e-9,0.9675000601674312,0.9999999999237472,2492,FALSE,FALSE
2024,SERP1,1.3200432229869368e-9,0.9678289379185748,0.9999999999237472,2493,FALSE,FALSE
2024,C2orf54,1.317821172211402e-9,0.9678830627217077,0.9999999999237472,2494,FALSE,FALSE
2024,C14orf2,1.3130940441743863e-9,0.9679982067904778,0.9999999999237472,2495,FALSE,FALSE
2024,CD7,1.3079564487610634e-9,0.968123349839518,0.9999999999237472,2496,FALSE,FALSE
2024,UQCRQ,1.306420062207155e-9,0.968160773744376,0.9999999999237472,2497,FALSE,FALSE
2024,ATOX1,1.30527039509011e-9,0.9681887778317416,0.9999999999237472,2498,FALSE,FALSE
2024,RPA2,1.2991921533378622e-9,0.9683368349163792,0.9999999999237472,2499,FALSE,FALSE
2024,PDCD4,1.2945035870791468e-9,0.9684510422831676,0.9999999999237472,2500,FALSE,FALSE
2024,PROX1,1.2862678162781515e-9,0.9686516564972028,0.9999999999237472,2501,FALSE,FALSE
2024,ADI1,1.278466351062063e-9,0.968841693340266,0.9999999999237472,2502,FALSE,FALSE
2024,RP11-283G6.4,1.263058343727613e-9,0.9692170240586776,0.9999999999237472,2503,FALSE,FALSE
2024,NDUFC1,1.2537795477547264e-9,0.969443053800848,0.9999999999237472,2504,FALSE,FALSE
2024,PTGDS,1.2515958551500335e-9,0.9694962485035816,0.9999999999237472,2505,FALSE,FALSE
2024,SPON1,1.2345957475445947e-9,0.9699103753651468,0.9999999999237472,2506,FALSE,FALSE
2024,CELF1,1.2334742063157607e-9,0.9699376966757473,0.9999999999237472,2507,FALSE,FALSE
2024,ANXA7,1.2299769346376194e-9,0.970022892205999,0.9999999999237472,2508,FALSE,FALSE
2024,ECSIT,1.2269840553292632e-9,0.9700958007224896,0.9999999999237472,2509,FALSE,FALSE
2024,RHEB,1.2187495522706902e-9,0.9702963999431484,0.9999999999237472,2510,FALSE,FALSE
2024,TSPAN15,1.2128305992551299e-9,0.9704405916349952,0.9999999999237472,2511,FALSE,FALSE
2024,HS3ST1,1.206637326201292e-9,0.9705914670752828,0.9999999999237472,2512,FALSE,FALSE
2024,IDH3A,1.1972077512327735e-9,0.9708211846687728,0.9999999999237472,2513,FALSE,FALSE
2024,HADH,1.1956585710626182e-9,0.970858925089712,0.9999999999237472,2514,FALSE,FALSE
2024,C1orf43,1.1867053242504322e-9,0.9710770412819696,0.9999999999237472,2515,FALSE,FALSE
2024,ACTR10,1.1740274788708582e-9,0.9713858986735704,0.9999999999237472,2516,FALSE,FALSE
2024,EMP2,1.1737790669507182e-9,0.9713919505223484,0.9999999999237472,2517,FALSE,FALSE
2024,NDUFV2,1.1652446239648296e-9,0.9715998689115476,0.9999999999237472,2518,FALSE,FALSE
2024,CLUH,1.1597696573093047e-9,0.9717332525349284,0.9999999999237472,2519,FALSE,FALSE
2024,PRSS21,1.1534099356962802e-9,0.9718881919526114,0.9999999999237472,2520,FALSE,FALSE
2024,COX6C,1.1519089689409172e-9,0.9719247595753332,0.9999999999237472,2521,FALSE,FALSE
2024,LAMTOR2,1.1465791163954275e-9,0.9720546097211438,0.9999999999237472,2522,FALSE,FALSE
2024,PTRH1,1.1460830841366183e-9,0.9720666944949122,0.9999999999237472,2523,FALSE,FALSE
2024,SNX7,1.1448047869487934e-9,0.9720978375238348,0.9999999999237472,2524,FALSE,FALSE
2024,ARRDC1,1.1425428076447512e-9,0.9721529460078246,0.9999999999237472,2525,FALSE,FALSE
2024,DENR,1.141956920632598e-9,0.9721672199642796,0.9999999999237472,2526,FALSE,FALSE
2024,VPS35,1.1406236742784996e-9,0.9721997018583473,0.9999999999237472,2527,FALSE,FALSE
2024,FLAD1,1.140209372947533e-9,0.972209795495151,0.9999999999237472,2528,FALSE,FALSE
2024,TSG101,1.1343503450317851e-9,0.9723525396586626,0.9999999999237472,2529,FALSE,FALSE
2024,NDRG2,1.1315604665993974e-9,0.972420510095758,0.9999999999237472,2530,FALSE,FALSE
2024,ICT1,1.1313640847886959e-9,0.9724252945976292,0.9999999999237472,2531,FALSE,FALSE
2024,YTHDF2,1.1252011458934955e-9,0.972575444407404,0.9999999999237472,2532,FALSE,FALSE
2024,SLC2A6,1.1210847496833626e-9,0.972675734132347,0.9999999999237472,2533,FALSE,FALSE
2024,NUDT16L1,1.0994307627979743e-9,0.973203307623706,0.9999999999237472,2534,FALSE,FALSE
2024,MMP10,1.0957630435485294e-9,0.9732926683839384,0.9999999999237472,2535,FALSE,FALSE
2024,ILK,1.094995008070326e-9,0.9733113809367236,0.9999999999237472,2536,FALSE,FALSE
2024,SPIB,1.089695336334024e-9,0.9734405034799376,0.9999999999237472,2537,FALSE,FALSE
2024,DARS,1.085264251579957e-9,0.9735484640845836,0.9999999999237472,2538,FALSE,FALSE
2024,MGMT,1.073349849193406e-9,0.9738387534341764,0.9999999999237472,2539,FALSE,FALSE
2024,PRPF38B,1.0655857956276463e-9,0.9740279231663034,0.9999999999237472,2540,FALSE,FALSE
2024,CAPRIN1,1.0633699947457498e-9,0.9740819110142588,0.9999999999237472,2541,FALSE,FALSE
2024,CMC2,1.0633127383145344e-9,0.9740833060651488,0.9999999999237472,2542,FALSE,FALSE
2024,PNN,1.0585391836683483e-9,0.9741996138310914,0.9999999999237472,2543,FALSE,FALSE
2024,SEC62,1.0552384578351374e-9,0.9742800364109692,0.9999999999237472,2544,FALSE,FALSE
2024,KDELR1,1.0446972396265799e-9,0.9745368762009456,0.9999999999237472,2545,FALSE,FALSE
2024,FRG1,1.0434693025049172e-9,0.97456679541156,0.9999999999237472,2546,FALSE,FALSE
2024,NAA50,1.0428252687372735e-9,0.974582487582737,0.9999999999237472,2547,FALSE,FALSE
2024,CCND1,1.0424013064058718e-9,0.974592817620182,0.9999999999237472,2548,FALSE,FALSE
2024,PTAFR,1.0415899677588422e-9,0.9746125862718292,0.9999999999237472,2549,FALSE,FALSE
2024,SMARCA4,1.040287088729369e-9,0.974644331571077,0.9999999999237472,2550,FALSE,FALSE
2024,SPG21,1.0384650405579135e-9,0.9746887267535052,0.9999999999237472,2551,FALSE,FALSE
2024,C7orf73,1.0381977361661126e-9,0.9746952397751956,0.9999999999237472,2552,FALSE,FALSE
2024,SNRNP200,1.0340198015406804e-9,0.9747970377187064,0.9999999999237472,2553,FALSE,FALSE
2024,HDLBP,1.0237030992007436e-9,0.9750484122634102,0.9999999999237472,2554,FALSE,FALSE
2024,YIF1B,1.0101842559096687e-9,0.9753778132316347,0.9999999999237472,2555,FALSE,FALSE
2024,U2SURP,1.0038798884790063e-9,0.9755314272759036,0.9999999999237472,2556,FALSE,FALSE
2024,SCD,9.887882379176802e-10,0.9758991584839318,0.9999999999237472,2557,FALSE,FALSE
2024,MAT2A,9.844237352911467e-10,0.9760055072414991,0.9999999999237472,2558,FALSE,FALSE
2024,ENDOG,9.77009048083178e-10,0.976186180070269,0.9999999999237472,2559,FALSE,FALSE
2024,FOXA2,9.737902389023136e-10,0.9762646128035274,0.9999999999237472,2560,FALSE,FALSE
2024,FCGRT,9.735016766350887e-10,0.9762716442124052,0.9999999999237472,2561,FALSE,FALSE
2024,FUCA2,9.646127871929823e-10,0.9764882410550972,0.9999999999237472,2562,FALSE,FALSE
2024,IER3IP1,9.60438688239906e-10,0.9765899525215492,0.9999999999237472,2563,FALSE,FALSE
2024,SEPT2,9.468872412305775e-10,0.9769201671331458,0.9999999999237472,2564,FALSE,FALSE
2024,SMIM20,9.466056817544167e-10,0.9769270280701412,0.9999999999237472,2565,FALSE,FALSE
2024,EMC3,9.396132343127468e-10,0.97709741798496,0.9999999999237472,2566,FALSE,FALSE
2024,FUNDC2,9.356909411984974e-10,0.9771929957347804,0.9999999999237472,2567,FALSE,FALSE
2024,GSTO2,9.356082191932242e-10,0.9771950114936088,0.9999999999237472,2568,FALSE,FALSE
2024,SELM,9.235981881547099e-10,0.9774876718723922,0.9999999999237472,2569,FALSE,FALSE
2024,HSPB11,9.209615187869185e-10,0.9775519226259576,0.9999999999237472,2570,FALSE,FALSE
2024,OS9,9.173818518120523e-10,0.9776391527192814,0.9999999999237472,2571,FALSE,FALSE
2024,TMEM98,9.156123068147273e-10,0.9776822734704914,0.9999999999237472,2572,FALSE,FALSE
2024,EIF4H,9.133485608982168e-10,0.9777374371384624,0.9999999999237472,2573,FALSE,FALSE
2024,PTPMT1,9.126442988886481e-10,0.9777545988369376,0.9999999999237472,2574,FALSE,FALSE
2024,IRAK1,9.049988187231446e-10,0.9779409071838508,0.9999999999237472,2575,FALSE,FALSE
2024,SPCS3,9.029070802350203e-10,0.9779918797764976,0.9999999999237472,2576,FALSE,FALSE
2024,COPS5,9.006686035976815e-10,0.9780464282617124,0.9999999999237472,2577,FALSE,FALSE
2024,PTTG1,8.969964752022911e-10,0.9781359130191536,0.9999999999237472,2578,FALSE,FALSE
2024,ASNA1,8.729920543298542e-10,0.9787208747225578,0.9999999999237472,2579,FALSE,FALSE
2024,KIF1C,8.715534195100762e-10,0.9787559330594728,0.9999999999237472,2580,FALSE,FALSE
2024,ANAPC5,8.634348633121321e-10,0.978953776305216,0.9999999999237472,2581,FALSE,FALSE
2024,MPG,8.631974574558127e-10,0.9789595617309342,0.9999999999237472,2582,FALSE,FALSE
2024,NAPA,8.615752128234422e-10,0.9789990948030788,0.9999999999237472,2583,FALSE,FALSE
2024,TCEA3,8.60083087582129e-10,0.9790354569937852,0.9999999999237472,2584,FALSE,FALSE
2024,RSBN1L,8.562820996207465e-10,0.9791280849707922,0.9999999999237472,2585,FALSE,FALSE
2024,MRPS5,8.471208151393128e-10,0.9793513415672224,0.9999999999237472,2586,FALSE,FALSE
2024,LRRC26,8.470195804518296e-10,0.9793538086224574,0.9999999999237472,2587,FALSE,FALSE
2024,DNAJA1,8.442231024777807e-10,0.979421957926724,0.9999999999237472,2588,FALSE,FALSE
2024,HMGCS1,8.42139327432411e-10,0.9794727389784847,0.9999999999237472,2589,FALSE,FALSE
2024,TMEM167A,8.409536280324305e-10,0.9795016341992728,0.9999999999237472,2590,FALSE,FALSE
2024,TSR3,8.400091342496477e-10,0.9795246513140732,0.9999999999237472,2591,FALSE,FALSE
2024,NME3,8.37569298021256e-10,0.9795841096885564,0.9999999999237472,2592,FALSE,FALSE
2024,TMEM126B,8.3136397847051e-10,0.9797353327314932,0.9999999999237472,2593,FALSE,FALSE
2024,MRPS10,8.218526305295006e-10,0.979967124781293,0.9999999999237472,2594,FALSE,FALSE
2024,OCIAD1,8.19298856117689e-10,0.9800293606869336,0.9999999999237472,2595,FALSE,FALSE
2024,CRNDE,8.105440385758946e-10,0.9802427179616444,0.9999999999237472,2596,FALSE,FALSE
2024,INSIG1,8.09248823138141e-10,0.9802742828330484,0.9999999999237472,2597,FALSE,FALSE
2024,SMAGP,8.080215200654666e-10,0.9803041926839086,0.9999999999237472,2598,FALSE,FALSE
2024,SNF8,8.027412840737951e-10,0.9804328743938204,0.9999999999237472,2599,FALSE,FALSE
2024,XPO1,8.002531705248851e-10,0.9804935110091948,0.9999999999237472,2600,FALSE,FALSE
2024,PSME1,7.984583918401644e-10,0.980537250764956,0.9999999999237472,2601,FALSE,FALSE
2024,ICAM3,7.941694933013958e-10,0.9806417738468536,0.9999999999237472,2602,FALSE,FALSE
2024,CTSC,7.904151080791715e-10,0.980733270784996,0.9999999999237472,2603,FALSE,FALSE
2024,NPDC1,7.858366291844545e-10,0.9808448517930172,0.9999999999237472,2604,FALSE,FALSE
2024,PFKL,7.81265028998217e-10,0.9809562655356064,0.9999999999237472,2605,FALSE,FALSE
2024,TCEAL8,7.7287358863449e-10,0.9811607729620496,0.9999999999237472,2606,FALSE,FALSE
2024,GJB1,7.66707067135378e-10,0.9813110577780464,0.9999999999237472,2607,FALSE,FALSE
2024,SNX3,7.66655996112498e-10,0.9813123024370328,0.9999999999237472,2608,FALSE,FALSE
2024,MRPL42,7.653499969877073e-10,0.9813441311384028,0.9999999999237472,2609,FALSE,FALSE
2024,MALSU1,7.625188608976662e-10,0.9814131292843612,0.9999999999237472,2610,FALSE,FALSE
2024,CDK5RAP3,7.621647919183797e-10,0.9814217583753194,0.9999999999237472,2611,FALSE,FALSE
2024,DHX15,7.591708606016386e-10,0.9814947242037336,0.9999999999237472,2612,FALSE,FALSE
2024,DNAJC1,7.553006437074489e-10,0.9815890464304436,0.9999999999237472,2613,FALSE,FALSE
2024,COX14,7.485301994360754e-10,0.981754051594084,0.9999999999237472,2614,FALSE,FALSE
2024,AP1M2,7.478542577980748e-10,0.9817705252769132,0.9999999999237472,2615,FALSE,FALSE
2024,CCAR1,7.475339366298998e-10,0.9817783319733302,0.9999999999237472,2616,FALSE,FALSE
2024,MSMO1,7.471760506113156e-10,0.9817870541822804,0.9999999999237472,2617,FALSE,FALSE
2024,GPI,7.421546176587971e-10,0.9819094341221528,0.9999999999237472,2618,FALSE,FALSE
2024,SYPL1,7.415810613340096e-10,0.9819234125871674,0.9999999999237472,2619,FALSE,FALSE
2024,PRPF40A,7.388666295966429e-10,0.9819895676107924,0.9999999999237472,2620,FALSE,FALSE
2024,SIL1,7.381807554085156e-10,0.9820062834764932,0.9999999999237472,2621,FALSE,FALSE
2024,ATP6V1F,7.363350460655388e-10,0.9820512664441136,0.9999999999237472,2622,FALSE,FALSE
